,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,EUC_DIST_UNTRS,EUC_DIST_CENT,EUC_DIST_PRIMARY,EUC_DIST_SECONDARY
431,26876677,2,28.04,11.0,9.416666666666666,69.0,27707534,0,POINT (149117.7250977658 7530678.634193741),POINT (151650.7712599388 7531499.6391658),2662.775248466457,13071.321891554535,11671.48971510709,664.6849935084464
432,26876679,1,629.46,116.0,99.98076923076923,1881.0,27707534,0,POINT (148013.4587599429 7529361.866674609),POINT (151650.7712599388 7531499.6391658),4219.018066649845,12075.70766752828,10272.691390517277,515.2092013432143
433,26876680,1,8.040000000000001,12.0,146.26388888888889,1078.0,27707534,0,POINT (147133.1113448849 7530194.093018472),POINT (151650.7712599388 7531499.6391658),4702.520797496561,11112.437724040114,9632.712062010794,4.415035021892875
434,26876682,1,133.52,56.0,129.35416666666666,1459.0,27707534,0,POINT (150193.6392287763 7527605.103728182),POINT (151650.7712599388 7531499.6391658),4158.2015380576895,14546.84800756216,11882.47022545923,1336.5295246780267
435,26876683,1,19.53,9.0,183.44444444444446,852.0,27707534,0,POINT (148279.7451083898 7527201.334088214),POINT (151650.7712599388 7531499.6391658),5462.530901920108,12808.148472551828,9932.625193700007,3.5600082419114005
436,26876684,1,0.0,0.0,25.541666666666664,239.0,27707534,0,POINT (149557.7190489992 7530922.388775056),POINT (151650.7712599388 7531499.6391658),2171.194503339862,13507.42384447307,12164.026281075296,658.3794392938887
437,26876685,1,198.95999999999998,67.0,17.229166666666668,476.0,27707534,0,POINT (150738.2828380197 7527528.517624412),POINT (151650.7712599388 7531499.6391658),4074.609357547665,15094.385961502714,12386.640609501193,1877.2737511287112
438,26876688,1,67.1,22.0,22.0,82.0,27707534,0,POINT (148966.7599457622 7531554.819428738),POINT (151650.7712599388 7531499.6391658),2684.5784764178434,12927.729716232416,11712.88421485591,1479.940254533785
439,26876689,1,13.02,6.0,47.83333333333333,144.0,27707534,0,POINT (147861.4125247734 7527056.214221288),POINT (151650.7712599388 7531499.6391658),5839.800070318377,12454.639752548364,9490.189381857832,117.8778658089074
440,26876690,1,29.4,10.0,6.25,30.0,27707534,0,POINT (149347.9624587899 7531487.861899609),POINT (151650.7712599388 7531499.6391658),2302.8389172167,13306.022203661865,12023.543236548488,1214.883826812492
441,26876691,1,18.37,6.0,225.91666666666666,626.0,27707534,0,POINT (146534.1151535436 7528890.592387796),POINT (151650.7712599388 7531499.6391658),5743.4566944413455,10695.374753676873,8729.665916159705,1434.5121244243019
442,26876692,1,28.95,7.0,1.3333333333333333,4.0,27707534,0,POINT (146484.6072430929 7529033.624556508),POINT (151650.7712599388 7531499.6391658),5724.55052403208,10619.322067636707,8709.027778536722,1328.2813185983318
443,26876693,1,63.76,26.0,156.5277777777778,845.0,27707534,0,POINT (149981.6374526655 7532147.027884105),POINT (151650.7712599388 7531499.6391658),1790.28484302678,13977.497135523245,12021.345880792009,1440.174386404294
444,26876694,1,13.02,6.0,183.375,769.0,27707534,0,POINT (147724.556451416 7527020.959151582),POINT (151650.7712599388 7531499.6391658),5955.9833270772015,12336.285613483155,9348.985433358139,163.49251248352988
445,26876695,1,9.68,6.0,142.25,507.0,27707534,0,POINT (146670.04196215 7530153.636338068),POINT (151650.7712599388 7531499.6391658),5159.398022067563,10653.838918444664,9179.89257091108,366.46548402638757
446,26876696,1,36.74,12.0,75.75,224.0,27707534,0,POINT (147078.6785448253 7528441.662779476),POINT (151650.7712599388 7531499.6391658),5500.47737700216,11322.93209657259,9196.840046732434,1362.7644300605464
447,26876697,1,14.74,22.0,117.18181818181816,1941.0,27707534,0,POINT (146204.3649838108 7531009.394597048),POINT (151650.7712599388 7531499.6391658),5468.425830331641,10153.794098669166,9057.156149425318,0.3638331497387353
448,26876698,1,84.12,33.0,92.69444444444446,389.0,27707534,1,POINT (150550.7790752196 7532491.107320065),POINT (151650.7712599388 7531499.6391658),1480.8753854947752,14575.787984266815,12231.547363376701,1440.168352404176
449,26876699,2,84.12,33.0,108.25,552.0,27707534,1,POINT (150578.6032684323 7532118.689174742),POINT (151650.7712599388 7531499.6391658),1238.049722580446,14570.374753066153,12490.292034705606,1140.3689995778736
450,26876700,1,10.72,16.0,96.3125,1074.0,27707534,0,POINT (147824.6522470592 7531086.859625526),POINT (151650.7712599388 7531499.6391658),3848.3208870347516,11774.340817906714,10582.617325172274,715.3158794854119
451,26876701,1,332.66,126.0,100.44444444444444,1583.0,27707534,1,POINT (150932.9896064901 7532499.291711812),POINT (151650.7712599388 7531499.6391658),1230.6566193603796,14956.880594685752,12524.88373811703,1222.9185634488779
452,26876702,1,6.51,3.0,137.91666666666666,214.0,27707534,0,POINT (146956.2892943318 7526651.6185253),POINT (151650.7712599388 7531499.6391658),6748.4416761295815,11743.88236304777,8507.707287845593,208.8712794338125
453,26876703,1,38.52,12.0,196.16666666666666,962.0,27707534,0,POINT (151049.0994771072 7530034.386783554),POINT (151650.7712599388 7531499.6391658),1583.9739511535179,15030.140639956784,13381.763723845777,749.2817573051904
454,26876705,1,76.35000000000001,45.0,121.47666666666667,5158.0,27707534,0,POINT (150169.0456352959 7530582.261146363),POINT (151650.7712599388 7531499.6391658),1742.725812418566,14124.913128808876,12654.810070328522,6.203632902218671
455,26876706,1,93.95000000000006,69.0,148.62857142857143,7303.0,27707534,0,POINT (149903.0414879916 7530346.359930161),POINT (151650.7712599388 7531499.6391658),2093.94659700436,13868.295620187202,12337.218882777233,5.843064071229445
456,26876707,1,163.29,47.0,140.63095238095238,1479.0,27707534,0,POINT (149884.4597873912 7530964.496747323),POINT (151650.7712599388 7531499.6391658),1845.5984466038065,13833.959469583458,12488.420910940109,479.94326668562724
457,26876708,1,9.26,4.0,1.25,4.0,27707534,0,POINT (149917.4621538785 7531105.84750657),POINT (151650.7712599388 7531499.6391658),1777.4792060756088,13867.231598034728,12562.487741085724,587.0059841887802
458,26876709,2,64.78,20.0,157.63888888888889,571.0,27707534,0,POINT (150144.5360482358 7529461.705114167),POINT (151650.7712599388 7531499.6391658),2534.150688451449,14178.611295827035,12383.74300134289,739.1988974449869
459,26876710,1,99.32000000000002,56.0,120.1842105263158,3185.0,27707534,0,POINT (149004.1119973892 7529381.26641415),POINT (151650.7712599388 7531499.6391658),3390.0307324528458,13055.37196305229,11247.861795609326,3.223192841747505
460,26876711,2,25.11,7.0,196.58333333333334,383.0,27707534,0,POINT (149802.8466294095 7529315.918577401),POINT (151650.7712599388 7531499.6391658),2860.674928808754,13856.066019265756,12021.864769515458,472.2410559503969
461,26876712,1,62.93,19.0,148.25,599.0,27707534,0,POINT (150774.0236047946 7529471.737235529),POINT (151650.7712599388 7531499.6391658),2209.3149819789487,14803.455196758667,13005.388506683496,1162.2478507090593
462,26876713,2,10.11,13.0,168.79166666666666,1626.0,27707534,0,POINT (148851.6332128866 7529664.612224451),POINT (151650.7712599388 7531499.6391658),3347.013247946809,12871.43129243143,11155.772189872854,1.9934690016681964
463,26876714,1,79.15,24.0,19.854166666666664,125.0,27707534,0,POINT (151286.9199249268 7529442.080321914),POINT (151650.7712599388 7531499.6391658),2089.4822779926812,15316.677183610916,13506.274988771205,1372.6373272686762
464,26876715,1,20.1,30.0,119.04444444444447,2632.0,27707534,0,POINT (148241.1016569272 7529932.736813019),POINT (151650.7712599388 7531499.6391658),3752.4698246424614,12237.921271553614,10624.659886703796,1.9396427714808484
465,26876716,1,116.83,49.0,102.30952380952381,1107.0,27707534,0,POINT (148819.9084003097 7527516.461948512),POINT (151650.7712599388 7531499.6391658),4886.664023068239,13238.264343744084,10542.048190155174,313.5625791255114
466,26876717,1,21.28,24.0,104.96875,1864.0,27707534,0,POINT (148521.9944096921 7527933.022750881),POINT (151650.7712599388 7531499.6391658),4744.470173772083,12845.082270494673,10396.152664981415,8.506726114044415
467,26876718,1,48.33,22.0,206.33333333333334,723.0,27707534,0,POINT (148858.2818595027 7527423.975521076),POINT (151650.7712599388 7531499.6391658),4940.549685659479,13299.911426520444,10550.99119324804,391.4434615017889
468,26876719,2,33.38,14.0,145.75,331.0,27707534,0,POINT (149311.2929052603 7527711.543608708),POINT (151650.7712599388 7531499.6391658),4452.283337981508,13664.476863375441,11069.530960685315,512.621143214152
469,26876720,1,2.68,4.0,188.41666666666666,563.0,27707534,0,POINT (148026.9029636421 7529980.294466483),POINT (151650.7712599388 7531499.6391658),3929.4821216346418,12020.404678933628,10429.788243596573,5.289673922822419
470,26876721,1,41.49,12.0,82.69444444444444,320.0,27707534,0,POINT (148012.3627144354 7527705.358005916),POINT (151650.7712599388 7531499.6391658),5256.8608754888155,12409.531467140227,9839.212685176679,435.48102681513063
471,26876722,1,53.489999999999995,15.0,65.19444444444444,323.0,27707534,0,POINT (147736.9307460642 7527756.478699593),POINT (151650.7712599388 7531499.6391658),5415.662271950001,12130.453011689244,9599.332316331138,564.0368421730392
472,26876723,1,6.51,3.0,142.08333333333334,244.0,27707534,0,POINT (148375.1762082769 7527470.517978018),POINT (151650.7712599388 7531499.6391658),5192.623661339747,12822.424233557947,10104.782458239777,4.990676601962293
473,26876724,1,194.92999999999998,76.0,127.07142857142856,1301.0,27707534,0,POINT (149277.4152852515 7530843.212128617),POINT (151650.7712599388 7531499.6391658),2462.461174867355,13227.879473121233,11872.893516993987,705.2007353329813
474,26876725,1,42.24000000000001,33.0,124.91666666666669,1787.0,27707534,0,POINT (147308.7314981234 7530210.09359643),POINT (151650.7712599388 7531499.6391658),4529.485298427084,11286.44928458021,9804.93672444561,14.285965136439247
475,26876727,1,38.32,16.0,95.54166666666667,628.0,27707534,0,POINT (148512.3731125114 7527019.25506023),POINT (151650.7712599388 7531499.6391658),5470.227112763902,13084.804632615595,10105.189954610772,272.3660543703131
476,26876729,2,134.60999999999999,41.0,145.38888888888889,581.0,27707534,0,POINT (149762.382513159 7531073.622456905),POINT (151650.7712599388 7531499.6391658),1935.8466610821956,13711.9653428561,12404.999484850894,637.2989042664589
477,26876730,1,13.02,6.0,94.08333333333333,231.0,27707534,0,POINT (148109.2072296035 7527183.525025666),POINT (151650.7712599388 7531499.6391658),5583.145802469465,12650.794586970698,9764.326584359886,1.3690291618353998
478,26876731,1,54.46,42.0,98.92857142857143,1793.0,27707534,0,POINT (147123.6472430374 7530633.357342356),POINT (151650.7712599388 7531499.6391658),4609.26198669976,11079.435669254233,9766.57070354167,6.7898626789889756
479,26876734,1,46.96,14.0,16.333333333333332,30.0,27707534,0,POINT (149174.5455429954 7531290.694164123),POINT (151650.7712599388 7531499.6391658),2485.025515961103,13127.004076881596,11918.645883107212,1153.1849121682192
480,26876735,1,66.50999999999999,36.0,165.75,1990.0,27707534,0,POINT (146541.0833693417 7530273.688952785),POINT (151650.7712599388 7531499.6391658),5254.69925534344,10516.229338337476,9096.6580222625,321.9392574501176
481,26876736,1,20.54,27.0,84.42307692307692,1621.0,27707534,0,POINT (147345.5964545712 7530718.297336318),POINT (151650.7712599388 7531499.6391658),4375.502846447588,11298.75791717934,10004.198798922935,128.24509186960677
482,26876737,2,28.04,11.0,266.9166666666667,304.0,27707534,0,POINT (149936.2112228732 7532005.023639033),POINT (151650.7712599388 7531499.6391658),1787.4925416591523,13921.339227476503,12083.141501634744,1343.2722448205477
483,26876738,1,29.4,10.0,7.833333333333333,30.0,27707534,0,POINT (148673.5752408057 7531070.482706197),POINT (151650.7712599388 7531499.6391658),3007.9679857275114,12623.155571320218,11372.784831169265,1087.0202811263541
484,26876739,1,8.34,3.0,232.33333333333334,281.0,27707534,0,POINT (145944.8272477742 7530183.798476767),POINT (151650.7712599388 7531499.6391658),5855.700964775493,9928.582776866795,8505.036297669643,457.3591607647894
485,26876740,1,4.84,3.0,67.16666666666667,142.0,27707534,0,POINT (146009.5133757708 7529866.900820008),POINT (151650.7712599388 7531499.6391658),5872.786819007361,10024.181741054746,8462.8982489655,729.272338254467
486,26876741,1,13.02,6.0,31.041666666666664,120.0,27707534,0,POINT (147564.917870706 7527145.820592738),POINT (151650.7712599388 7531499.6391658),5970.756575631575,12145.03819537068,9233.812941001986,5.479835474166492
487,26876742,1,8.040000000000001,12.0,136.36111111111111,1252.0,27707534,0,POINT (147547.7685667328 7530897.588135555),POINT (151650.7712599388 7531499.6391658),4146.93821312483,11497.73446326517,10256.353313544854,388.26148842597325
488,26876744,1,2.68,4.0,161.33333333333334,621.0,27707534,0,POINT (147658.7995365133 7530926.039502003),POINT (151650.7712599388 7531499.6391658),4032.970966289865,11608.522864946082,10370.265539507407,484.2985442171775
489,26876745,2,21.41,9.0,74.25,161.0,27707534,1,POINT (150675.864690974 7532200.926155681),POINT (151650.7712599388 7531499.6391658),1200.935577117582,14673.808065936437,12512.195030020006,1140.6072922226695
490,26876746,2,21.41,9.0,248.16666666666666,376.0,27707534,1,POINT (150787.185761542 7532057.484844506),POINT (151650.7712599388 7531499.6391658),1028.0912966716287,14773.888658209475,12689.4606681241,960.3015997228786
491,26876747,1,192.63,61.0,129.80555555555554,1105.0,27707534,1,POINT (151246.0929359781 7532835.18912923),POINT (151650.7712599388 7531499.6391658),1395.513615376219,15304.900702902889,12572.36204257636,1408.0520351193504
492,26876748,1,28.380000000000003,12.0,130.05555555555557,685.0,27707534,0,POINT (146494.4806528309 7531319.371585397),POINT (151650.7712599388 7531499.6391658),5159.440786121527,10448.529716161482,9450.523580679628,369.61581868143884
493,26876749,1,113.03,21.0,208.29166666666666,542.0,27707534,0,POINT (145964.3395592737 7530950.775202409),POINT (151650.7712599388 7531499.6391658),5712.858928473369,9913.93781834061,8814.38627503874,0.3266684683828018
494,26876750,1,237.16,70.0,77.6,514.0,27707534,1,POINT (151522.2902508754 7532750.714939721),POINT (151650.7712599388 7531499.6391658),1257.6557405672052,15569.481276405064,12845.787655176948,1257.9403271464198
495,26876751,1,82.77000000000001,32.0,70.94444444444444,252.0,27707534,1,POINT (151377.2050911121 7533063.711210063),POINT (151650.7712599388 7531499.6391658),1587.816049915903,15463.790735453258,12546.791550340196,1592.4670519469514
496,26876752,1,9.65,5.0,7.916666666666667,10.0,27707534,0,POINT (146585.88732952 7531271.71168909),POINT (151650.7712599388 7531499.6391658),5070.009878023316,10538.59914872586,9513.171717321204,326.5256495788514
497,26876753,1,29.23,12.0,24.666666666666668,63.0,27707534,1,POINT (151475.6533500997 7533108.020117015),POINT (151650.7712599388 7531499.6391658),1617.886141413033,15567.284656002086,12602.65912835604,1618.182806270803
498,26876754,2,294.35999999999996,78.0,99.65476190476191,1329.0,27707534,1,POINT (151362.8941881679 7533398.608995705),POINT (151650.7712599388 7531499.6391658),1920.6664529116613,15497.70798566383,12346.718367069276,1923.5565669991047
499,26876755,1,10.82,5.0,57.166666666666664,92.0,27707534,0,POINT (146881.5792711579 7531608.165833984),POINT (151650.7712599388 7531499.6391658),4770.426633285504,10847.585554170988,9924.34761101743,738.8301634819911
500,26876756,1,15.58,8.0,19.25,131.0,27707534,1,POINT (151257.5480873036 7533730.991125613),POINT (151650.7712599388 7531499.6391658),2265.7352078432223,15448.72400992815,12076.851228499798,2270.051479711421
501,26876757,1,285.03999999999996,63.0,116.95238095238095,1500.0,27707534,0,POINT (147609.0575223586 7532176.876824453),POINT (151650.7712599388 7531499.6391658),4098.0606123925345,11617.369374749382,10349.089193603135,1552.963360425036
502,26876758,1,48.85,12.0,99.5,155.0,27707534,0,POINT (147405.7833294426 7532093.235462154),POINT (151650.7712599388 7531499.6391658),4286.289665095445,11406.887658820033,10285.521338193243,1399.2214405905636
503,26876759,1,230.18,49.0,77.47916666666666,599.0,27707534,0,POINT (144613.2493527899 7529694.234762376),POINT (151650.7712599388 7531499.6391658),7265.411182686278,8662.981992196155,7086.315961562195,3.4874594007807986
504,26876760,1,45.69,11.0,130.41666666666666,174.0,27707534,0,POINT (147870.1638613532 7532435.616539648),POINT (151650.7712599388 7531499.6391658),3894.7459412129847,11905.414499154434,10323.353327981407,1897.6541669799628
